id,created_at,text,fav,RT
590711709872041984,2015-04-22 03:00:21,ビットコインとウォール街が繰り広げる愛憎劇 http://t.co/tG33lOp5ht,0,1
590666422554066944,2015-04-22 00:00:23,法規制や代替コインは--各国のプラットフォーマーが語る「ビットコイン」 http://t.co/VvgDCSvtIF,0,1
590442424872337408,2015-04-21 09:10:18,トップの日本投資家~金融革命への鍵となる暗号通貨~ http://t.co/cAJKNXtUkv,0,0
590048020911140865,2015-04-20 07:03:05,ライトコインとビットコインは何が違うのか？ http://t.co/YxnA7kjmPH,0,0
588635515752034305,2015-04-16 09:30:17,誰も教えてくれないけれど、これを読めば分かるビットコインの仕組みと可能性 http://t.co/rNysbNUs5S,2,1
587764756162969600,2015-04-13 23:50:12,ビットコインを発明した中本哲史（ナカモトサトシ）とは誰か？ http://t.co/iTdFIJOhUj,2,3
587174454393864192,2015-04-12 08:44:33,ビットコインを発明した中本哲史（ナカモトサトシ）とは誰か？ http://t.co/CDe6sKTrcQ,0,0
586791754260733953,2015-04-11 07:23:50,「ビットコイン」は誤解だけが独り歩きしている–経済学者・野口悠紀雄氏が解説する、仮想通貨の真価 http://t.co/772PP9F7Dn,1,0
585353084773081088,2015-04-07 08:07:05,ビットコイン取引（トランザクション）の仕組みとは http://t.co/okR0tbYuj9,0,0
585098024461864960,2015-04-06 15:13:34,大手投資家の関与でビットコインに弾みもhttp://t.co/AECKIZPOTC,0,0
584284098945880064,2015-04-04 09:19:19,簡単にビットコインをEC決済に導入できる画期的なサービス「Coincheck」http://t.co/al9rnwGQdt,0,0
584283742190960640,2015-04-04 09:17:54,【日本語対応取引所】ビットコイン購入と売却が出来る取引所を比較してみた！http://t.co/lcn7xEYKc2,0,1
584282492334505984,2015-04-04 09:12:56,coincheckのビットコイン取引額が月間1億円超えhttp://t.co/z1WOa7NtR6,0,0
580153421182943232,2015-03-23 23:45:28,それでも衰えないビットコインへの期待　大手企業も続々参入 http://t.co/KflwzK4eKJ,0,3
579881545302970368,2015-03-23 05:45:08,IBMがデシタル通貨に興味示す 世界中どこからでも送金できるシステム http://t.co/5zlzoPasMd,1,2
579859881630392320,2015-03-23 04:19:03,DDOS攻撃の標的となったビットコイン鉱山プール http://t.co/PVCewDTOT3,1,0
578754102068379649,2015-03-20 03:05:05,ビットコインで危険ドラッグ取り引きか http://t.co/A4b9xycfjM,0,0
578706303612297217,2015-03-19 23:55:09,司法省の元刑事局長、ビットコイン企業の顧問に http://t.co/c1IYnXUmWh,0,0
578342724295745536,2015-03-18 23:50:25,ビットコイン取引所『Zaif Exchange』が日本国内で初めて暗号通貨同士の直接取引サービスを正式に導入 http://t.co/lNanDApt51,1,0
578073628262055936,2015-03-18 06:01:07,楽天、ビットコインＯＫに　今春から米国向けサイトで http://t.co/hlNgJLAa7Q,0,4
576534512135495680,2015-03-14 00:05:13,ＩＢＭがビットコイン技術に注目、「デジタル台帳」で決済 http://t.co/8zmZVVrSRy,0,1
576313323370598400,2015-03-13 09:26:18,ノーリスク！Bitcoin（ビットコイン）を無料で貯めることができるサイト集！http://t.co/UvAMeORsW5,0,0
575853020631584768,2015-03-12 02:57:13,トップの日本投資家~金融革命への鍵となる暗号通貨~ http://t.co/EtxgSQNqP7,0,1
575807241330229248,2015-03-11 23:55:18,米ビットコイン新興企業「21」、140億円を調達―業界最高額 http://t.co/tTAmU70wIt,0,0
575084973255966721,2015-03-10 00:05:16,Bitcoinを掘るソフトをμTorrentがユーザーの許可なくインストールしていると騒動に http://t.co/q5Qwlx80kR,0,0
573997766290108417,2015-03-07 00:05:06,モナーコインは暗号通貨のiモードとなるか？ 新Bitcoin取引所「Zaif Exchange」がオープン http://t.co/k418ahIOmm,0,0
573500604858793984,2015-03-05 15:09:33,ビットコイン2015年の状況：エコシステムは、価格下落にもかかわらず成長 http://t.co/rNi4jBqwMn,0,0
572957188605526017,2015-03-04 03:10:13,海外闇サイトに接続…仮想通貨「ビットコイン」でカード情報不正購入、４２歳介護士の男を逮捕http://t.co/ZrVXqFmidS,0,0
572906856013807617,2015-03-03 23:50:13,「ビットコインは日本で誤解されている」、仮想通貨普及の条件とは http://t.co/z2wlT7o3d6,0,0
570823134208778240,2015-02-26 05:50:15,イスラム国、ビットコイン利用か　資金源遮断の抜け道に http://t.co/ToPKGltzLy,0,1
570464477075935232,2015-02-25 06:05:04,ブロックチェーン電子財布の需要急増、金融不安抱える新興国で http://t.co/y2mlhT2jNp,1,0
570009015289319424,2015-02-23 23:55:14,楽天・三木谷氏とPayPal創業者ティール氏が有望視する「ビットコイン」のチャンス http://t.co/dGvsK7uAVl,0,0
564620993839501313,2015-02-09 03:05:09,損失４６０億円相当か＝香港のビットコイン取引所閉鎖 http://t.co/1WnKzA4UsB,0,0
564573176626446338,2015-02-08 23:55:09,これが超巨大なビットコイン鉱山の裏側だ（動画） http://t.co/r3So5eQOsR,1,0
563168730117464065,2015-02-05 02:54:23,ビットコイン、最大の“ライバル”の実像http://t.co/qNTc4K27W4,1,0
560818004959563776,2015-01-29 15:13:26,イスラム国の下部組織、ビットコインと”Dark Web”を駆使していることが明らかにhttp://t.co/4zUHEIcrGw,2,2
560635981091438594,2015-01-29 03:10:08,"ホリエモン、茂木健一郎氏らとの共著で""IT業界の池上彰""としてデビュー!? http://t.co/p3XQ1eVA0D",0,0
560585670251798528,2015-01-28 23:50:13,ウィンクルボス兄弟、米国内で当局の許可を得た初のビットコイン為替両替所を設立へ http://t.co/P0UWUFeK0C,0,0
560394659370139650,2015-01-28 11:11:13,【速報！】リクルート、ビットコイン事業参入　ベンチャーに出資  http://t.co/zrGLs5LAeO,1,3
558939780679876608,2015-01-24 10:50:02,Bitcoin とインターネットの類似点と相違点 http://t.co/UsZxHoytjX,0,0
558773755820797952,2015-01-23 23:50:19,躍進ビットコインに戦慄する米政府、金融機関 http://t.co/yEQDohsS9o,1,0
557951793770930176,2015-01-21 17:24:08,Twitterで出会ったメキシコの社長からの依頼。ビットコインで楽しいギャンブル宝くじ http://t.co/l88xeInn82,0,0
557062141056794624,2015-01-19 06:28:58,RT @mrebola: @Bitcoin_newinfo here you have :D Satoshi raffle - The bitcoin lottery press JPN: http://t.co/z6tNKQ8e2Y,0,2
556436179726258176,2015-01-17 13:01:37,RT @mrebola: .@Bitcoin_newinfo ビットコイン宝くじ http://t.co/pNBfRbIxQz   #ビットコイン http://t.co/M0gWY71aSx,0,1
556242078175625217,2015-01-17 00:10:20,通貨の歴史を紐解いていくと、ビットコインも同じ歴史を歩んでいると感じます。｜Bitcoin (ビットコイン) って通貨になりえる？通貨の定義を歴史から調査してみる。 http://t.co/EGLDEqIRql,0,1
555719186903609345,2015-01-15 13:32:33,ビットコイン、相場急落で「採掘」が低迷http://t.co/peVQyxd89k,0,0
555513516741128192,2015-01-14 23:55:17,2015年は本格的な［暗号通貨］バブルがやってくる http://t.co/zoIeyUKdKo,2,0
555153611446288385,2015-01-14 00:05:09,世界ではビットコインはまだ終わっていない！熱視線集める「ビットペイ」「ブロックストリーム」 http://t.co/dAYbD4YuG4,1,1
553999145384435713,2015-01-10 19:37:43,RT @imakisyoji: 【拡散希望】「ビットコインを広めるマンガを描きたい！」プロジェクトＦＢページ更新しました～！https://t.co/Xdjtg10KPR  #ビットコイン  #仮想通貨,0,5
553882208465715200,2015-01-10 11:53:03,ビットコインを広める為に記事を寄稿してみませんか？月間5万PVのサイトにあなたの意見などをを寄稿することができます。少量ですが、御礼としてビットコインをプレゼントいたします。#ビットコイン #寄稿詳細http://t.co/WiWaqMdibd,1,3
553139106515922944,2015-01-08 10:40:14,RT @imakisyoji: ビットコイン最新情報さまに掲載いただきました！ありがとうございます！ RT @Bitcoin_newinfo: 漫画家が語る、「ビットコインを広めるマンガを描きたい！」本当の理由 http://t.co/qItTg0wPys　 #ビットコイン  …,0,3
553057792550912000,2015-01-08 05:17:07,漫画家が語る、「ビットコインを広めるマンガを描きたい！」本当の理由 http://t.co/H7WDzhNo7Q,2,4
552552174534672384,2015-01-06 19:47:58,大手ビットコイン取引所のBitstampがサービス停止http://t.co/rh1KmzZ8vf,0,0
551718968012984321,2015-01-04 12:37:07,イスラム国が発行する金貨に世界中のコイン収集家が熱視線？　なぜかビットコインも値上がり|ガジェット通信  http://t.co/UbWxXhfMFZ via @getnewsfeed,0,1
550804954152443905,2015-01-02 00:05:09,ビットコイン、不正操作で９９％が消失…警視庁 http://t.co/noUa5n43Wa,1,2
549804594491314177,2014-12-30 05:50:04,30秒でビットコインが手に入る。用意するものは、ビットコインアドレスとメールアドレスのみ！ビットコイン取得おすすめサイト http://t.co/Sh4SOi8rkU #ビットコイン,1,0
549758058004770817,2014-12-30 02:45:09,徹底比較！Bitcoin(ビットコイン)とGoogleが出資したRipple(リップル)との違い http://t.co/r5eA9r8q5J#ビットコイン,2,0
549712786096676864,2014-12-29 23:45:16,ビットコインは悪者なのか？Mt.GOXの問題でわかってきたこと。 http://t.co/Re10cj1ayZ#ビットコイン,0,0
549395667354132480,2014-12-29 02:45:09,Bitcoin 2.0とユーザ体験のトークン化 http://t.co/wUD1xIXA8K,1,0
549354311655100417,2014-12-29 00:00:49,「なぜビットコインは重要か」 by マーク・アンドリーセン http://t.co/CrHW198lqA,2,2
549216243069100033,2014-12-28 14:52:10,ビットコインを広める為に記事を寄稿してみませんか？月間5万PVのサイトにあなたの意見などをを寄稿することができます。少量ですが、御礼としてビットコインをプレゼントいたします。#ビットコイン #寄稿詳細http://t.co/WiWaqMdibd,0,4
549198796413222912,2014-12-28 13:42:51,ノーリスク！Bitcoin（ビットコイン）を貯めることが出来るお小遣いサイト！http://t.co/AwQ4lD9Qeh,2,1
548837768579661826,2014-12-27 13:48:15,世界の仮想通貨になるのか！？日本発の仮想通貨Monacoin（モナーコイン）とは？http://t.co/fEVbVgSnge,0,2
548830378610290690,2014-12-27 13:18:53,【日本語対応取引所】ビットコイン購入と売却が出来る取引所を比較してみた！http://t.co/lcn7xFglk6,1,2
546682770450169857,2014-12-21 15:05:04,"Microsoftがビットコイン決済をXboxgame,モバイルコンテンツ向けに導入 http://t.co/Z8YOooz1DR",2,1
544014430619447296,2014-12-14 06:22:02,アマゾン、ウォールマート、ウエスタンユニオンのビットライセンスの規制案に対するコメントが明らかに http://t.co/LIHCxNxB47,1,2
518913915280171008,2014-10-06 00:01:33,Bitcoin (ビットコイン)の『採掘』は儲かる！？ビットコインマイニングの簡単な仕組みから儲かる方法。 http://t.co/xnugnUyIit,0,1
518702258616156160,2014-10-05 10:00:30,【日本語対応取引所】ビットコイン購入と売却が出来る取引所を比較してみた！ http://t.co/DDZIcQD2aF,4,1
518282379119431680,2014-10-04 06:12:03,簡単にビットコインをEC決済に導入できる画期的なサービス「Coincheck」 http://t.co/JiZ4q8LOEn,1,0
511831502637006848,2014-09-16 10:58:34,ビットコインの仕組みに見る暗号技術とASICによる採掘技術#ビットコイン http://t.co/QQ3MTfUMGP,1,0
508854758757912576,2014-09-08 05:50:03,南米で仮想通貨、国家が支援 http://t.co/HIzbuPmd9O,0,1
496174992607182848,2014-08-04 06:05:11,世界の仮想通貨になるのか！？日本発の仮想通貨Monacoin（モナーコイン）とは？ http://t.co/mKBSuKnqVV,1,3
496018429497724929,2014-08-03 19:43:03,世界の仮想通貨になるのか！？日本発の仮想通貨Monacoin（モナーコイン）とは？ http://t.co/1R8WbiFo0H,0,2
494636120848596993,2014-07-31 00:10:15,銀行がビットコインを嫌う本当の理由http://t.co/RKIPom1ddU,1,0
494614930373357570,2014-07-30 22:46:03,銀行がビットコインを嫌う本当の理由 http://t.co/Ot7tPrsC5K,0,0
493995602691514368,2014-07-29 05:45:04,今話題の仮想通貨RIPPLE（リップル）が無料で手に入る、■■■初めてのリップルキャンペーン　開催中！ http://t.co/QAJPFgUR3F,2,0
493912671197351936,2014-07-29 00:15:31,ネットバブルと同じ動き！レポートからビットコイン経済の拡大が明らかに。 http://t.co/JxG8ZH35ky,0,0
493548947928264704,2014-07-28 00:10:13,ビットコインで福島の子供たちを支援できる!? http://t.co/iYe5tlve9L,0,0
493179482648215552,2014-07-26 23:42:06,Dellもビットコインでの支払いを可能に！これからますます面白くなるE-Commerce市場と決済市場 http://t.co/5CQiK7y2pT,0,0
492507933486243840,2014-07-25 03:13:36,世界銀行レポート「ビットコインは“自然発生的な金融詐欺”である。」 http://t.co/tyO7plP71Y,0,0
492504569193459713,2014-07-25 03:00:14,世界銀行レポート「ビットコインは“自然発生的な金融詐欺”である。」 http://t.co/BHArciBblC,0,0
492140892766363648,2014-07-24 02:55:07,Blockchain 新しいビットコインウォレットをリリース！http://t.co/Ad4caHOXcV,0,2
492099405907243008,2014-07-24 00:10:15,ゴールドマン元トレーダーがビットコイン取引所－日本に商機 http://t.co/HuHJFSL743,0,0
491874209635655681,2014-07-23 09:15:24,ネットバブルと同じ動き！レポートからビットコイン経済の拡大が明らかに。 http://t.co/B2YydNELbe,0,0
491864558206590976,2014-07-23 08:37:03,ネットバブルと同じ動き！レポートからビットコイン経済の拡大が明らかに。 http://t.co/1qhyVVfSal,0,0
491202792388698112,2014-07-21 12:47:26,200億円資金調達！ビットコインが持ち運び簡単なデビットカードに  http://t.co/X5M4GQw9vu,2,0
489921300031635456,2014-07-17 23:55:14,ベトナム初のビットコイン取引所、無許可で開設 http://t.co/YSNhgVO2xw,2,1
489754991679127552,2014-07-17 12:54:23,ビットコインは再び高値を目指す http://t.co/3GHqUgMu99,1,1
488976323579482112,2014-07-15 09:20:14,【Big News】ビットコイン:「楽天でも導入」　三木谷社長が予測 http://t.co/sHurGVOCjc,1,0
488474242921820160,2014-07-14 00:05:09,200億円資金調達！ビットコインが持ち運び簡単なデビットカードに http://t.co/vK9rPUxrEc,0,0
487933659404435457,2014-07-12 12:17:04,200億円資金調達！ビットコインが持ち運び簡単なデビットカードに http://t.co/zP0E4l35rM,3,1
487480223429328896,2014-07-11 06:15:16,Bitcoin（ビットコイン）を調べると出てくる、P2P（ピアツーピア）って結局なに？ http://t.co/1vQj2li4f1,0,0
487429841252524032,2014-07-11 02:55:04,テックビューロ・ラボと堀江氏、ビットコインのオンライン財布サービスを開始 http://t.co/sArkd5TCxk,1,0
487383318900793344,2014-07-10 23:50:13,アベノミクスが「ビットコイン」後押し 自民党が業界団体設立を支援http://t.co/yy5yHuXrh2,1,0
487243413121957888,2014-07-10 14:34:16,【ビットコインプレゼント】モナーコイン、ライトコイン、ビットコインなどの仮想通貨に関して寄稿していただいた方にはビットコインをプレゼントいたします。詳細はこちら http://t.co/IB4vnFG8b1,0,0
487068786852630529,2014-07-10 03:00:22,次世代のお金の主役になるかも？　ポスト“ビットコイン” http://t.co/Aw2OIkbSb3,0,0
487025933237645313,2014-07-10 00:10:05,堀江貴文氏ら、ビットコインをスマホで管理・送受信できるウォレット「zaif」公開 http://t.co/PsndkWa5o1,0,0
484123072505851904,2014-07-01 23:55:09,仮想通貨の使用合法、米加州知事が法案に署名 http://t.co/EL6DDZ1yMg,0,0
483803443551694849,2014-07-01 02:45:04,【ビットコインプレゼント】モナーコイン、ライトコインなどの仮想通貨に関して寄稿していただいた方にはビットコインをプレゼントいたします。詳細はこちら http://t.co/JGj15OLJte,0,0
483759414755987457,2014-06-30 23:50:06,それでも増殖しつづける「ビットコイン」の将来性 http://t.co/6zCYIYM43c,0,0
483535658603278336,2014-06-30 09:00:59,ビットコインが分かれば経済が分かる――『暗号が通貨になる「ビットコイン」のからくり』 http://t.co/30S9sRkIcA,0,0
483490175658778625,2014-06-30 06:00:15,ビットコイン新展開、まずは普及を促す？ 自民党が提言 http://t.co/lduyF52QWM,1,1
483446100570161152,2014-06-30 03:05:07,ビットコインは忘れよう:「M-Pesa」こそモバイル通貨の未来だ http://t.co/MpK7hLD71N,0,0
483399704433410048,2014-06-30 00:00:45,権力が法律できめれば、それがお金になる（ビットコインと貨幣法定説） http://t.co/2b4EmxTzTN,1,0
481588918790275073,2014-06-25 00:05:20,ネット通貨だからこそ、Bitcoin (ビットコイン)はコピーや偽造ができる？ http://t.co/LxG0kfpeCJ,0,0
481225485859708928,2014-06-24 00:01:11,小型環境センサーのCubeSensors、70万ドルを「ビットコイン」にて調達 http://t.co/6i6D47ycpF,0,0
481013987384246272,2014-06-23 10:00:46,国内初！ビットコインを売買できる取引サイト「bitFlyer（ビットフライヤー）」 http://t.co/C6i3jlR8KA,1,0
481001268220280832,2014-06-23 09:10:13,Bitcoinの価格と大衆の関心 http://t.co/4W6jXHWSMn,0,0
480229892144238592,2014-06-21 06:05:03,Bitcoin（ビットコイン）を調べると出てくる、P2P（ピアツーピア）って結局なに？http://t.co/ddcMAhwozo,0,0
480180824458133504,2014-06-21 02:50:04,Bitcoinの価格と大衆の関心 http://t.co/uAjEcUa8Pa,0,1
479862485294780417,2014-06-20 05:45:06,西麻布のダイニングバー「VERANDA」、国内初ビットコイン ATM が利用可能に http://t.co/VSWgubLPcj,0,0
479822226926354432,2014-06-20 03:05:08,ビットコイン、規制を見送りへ…自民が方針 http://t.co/l7Zxj7DIgM,0,0
479773163761725440,2014-06-19 23:50:10,HSBC、ビットコイン通のインターン募集 http://t.co/A0sDQTkxEi,1,0
479054669931884544,2014-06-18 00:15:08,AppleがBitcoinの取り扱い方針を転換、App Storeにウォレットアプリがさっそく復活http://t.co/LVCCdC1NkF,0,0
476512926904643584,2014-06-10 23:55:09,自作PCでビットコイン採掘を訴求するBIOSTARhttp://t.co/YDrTVYsicN,0,0
475060855915421697,2014-06-06 23:45:08,国内初！ビットコインを売買できる取引サイト「bitFlyer（ビットフライヤー）」http://t.co/NsojCBqDpm,2,0
474805035562332160,2014-06-06 06:48:36,国内初！ビットコインを売買できる取引サイト「bitFlyer（ビットフライヤー）」 http://t.co/XcY9nWUY0O,4,1
468179412052344834,2014-05-19 00:00:44,ビットコインの資金洗浄ソフト「ダークウォレット」を、なぜ彼らはつくったのか http://t.co/RXpYjtNuD3,0,0
458029930060988416,2014-04-20 23:50:19,ビットコインのアドレスから直接お金を盗むことができるか？ http://t.co/gphGRUlzl5,0,1
457447292384346114,2014-04-19 09:15:08,ビットコイン考案者、ニック・サボ氏が最有力－英大学が著作分析 http://t.co/4Qzawd6821,4,3
457400735265988608,2014-04-19 06:10:08,「Mt.Gox」建てなおし断念--かつてのビットコイン最大の取引所は破産へ http://t.co/M0GpAWmKzy,0,1
457350439781302272,2014-04-19 02:50:16,ビットコインアドレスは重複するのか？ http://t.co/DmCffZRAjy,0,0
457311485060849664,2014-04-19 00:15:29,（中国）ビットコインATM第1号、上海市で設置 http://t.co/CoSP3qEepF,1,2
457292910971858944,2014-04-18 23:01:40,日本に初のビットコインATM http://t.co/Hwwpv0Z26p,2,1
453318836998385665,2014-04-07 23:50:07,奮闘するビットコイン財団の法務顧問―評判維持目指し http://t.co/rvR8U41O3X,0,0
452323544446562304,2014-04-05 05:55:11,ビットコイン再考　根強い支持とナカモト氏の誤算 http://t.co/RRITS7anGE,0,2
