id,created_at,text,fav,RT
918250921519435777,2017-10-11 23:04:14,目的は達成?イーサリアムとビットコインの「ハイブリッド」eBTCが投資家の間で盛り上がり、価格が300パーセント上昇 https://t.co/YTHj8IP1wM,25,14
918250913969647616,2017-10-11 23:04:12,BTC-eの資金洗浄で逮捕された男、罪を否定：ギリシャで裁判始まる https://t.co/YsdYht6eAk,1,1
918246986737860608,2017-10-11 22:48:36,"【10/12：本日のBitcoin（BTC）相場】＜4本値＞始値：¥ 544 104高値：¥ 554 955低値：¥ 533 129終値：¥ 546 452＜時価総額＞¥ 9,070,000,000,000＜詳細＞https://t.co/T5EUfhZtW5",0,0
917889829836292098,2017-10-10 23:09:23,韓国の「禁止」にもかかわらず、BithumbがZcashを追加 https://t.co/aQ25m8FLqy,4,4
917889828108283910,2017-10-10 23:09:23,JPモルガンが引き続き苦言を呈する；ビットコインは航空マイルのようなものだ https://t.co/sIMlTjxaXZ,21,16
917889826157924352,2017-10-10 23:09:22,Snowden Venturesの仮想通貨に対する見解 https://t.co/w2ljd9mmkQ,10,4
917887579394949120,2017-10-10 23:00:27,"【10/11：本日のBitcoin（BTC）相場】＜4本値＞始値：¥ 538 126高値：¥ 560 407低値：¥ 534 339終値：¥ 544 280＜時価総額＞¥ 9,040,000,000,000＜詳細＞https://t.co/T5EUfhZtW5",1,0
917543739312230401,2017-10-10 00:14:09,中国で開かれたサミットにて初となるビットコインのドキュメンタリーが公開 https://t.co/bxx2wiD3eP,2,2
917543737718444032,2017-10-10 00:14:08,「大企業」B3iがブロックチェーンを利用した災害保険契約のテスト運用を開始 https://t.co/ZV9nDKyBMj,3,1
917543735176630273,2017-10-10 00:14:08,オーストラリア証券投資委員会がICOに関する正式なガイダンスを発行 https://t.co/5AUlXi5UeU,2,1
917511431720919040,2017-10-09 22:05:46,"【10/10：本日のBitcoin（BTC）相場】＜4本値＞始値：¥ 515,387高値：¥ 546,919低値：¥ 511,946終値：¥ 541,019＜時価総額＞¥ 8,980,000,000,000＜詳細＞https://t.co/T5EUfhZtW5",4,0
916795891515842560,2017-10-07 22:42:28,獣肉類追跡への日本のブロックチェーン使用 https://t.co/yHAuiZh10G,6,7
916792106336825344,2017-10-07 22:27:25,ウルフ・オブ・ウォールストリートはビットコインを詐欺と呼ぶ https://t.co/CYpj134O3H,3,1
916082536874496000,2017-10-05 23:27:51,アジアのブロックチェーンとグローバル市場―その2つをつなぐ必要性とは https://t.co/qzl9ayzfl9,1,1
916082534521409536,2017-10-05 23:27:50,インドで起こりつつあるブロックチェーン革命―ジョン・マカフィー氏が支援 https://t.co/znEcc81ogi,4,1
916082532189384705,2017-10-05 23:27:50,ロンドン大手金販売業者、ビットコイン支払いを受け付ける https://t.co/F6RkENXWCJ,28,19
916079491675389952,2017-10-05 23:15:45,"【10/06：本日のBitcoin（BTC）相場】＜4本値＞始値：¥ 480,263高値：¥ 496,551低値：¥ 467,480終値：¥ 492,334＜時価総額＞¥ 8,170,000,000,000＜詳細＞https://t.co/T5EUfhZtW5",0,0
915711182845235201,2017-10-04 22:52:13,政府債務が格下げ、幸いBitcoinは数学に裏付けされている https://t.co/OcFu5beoeZ,4,1
915711180823498752,2017-10-04 22:52:13,マイケル・ノヴォグラッツ氏曰く―バブルか否かに関わらずビットコインで稼いで逃げ切れ https://t.co/MJU5bYmmCM,19,7
915711179040935943,2017-10-04 22:52:12,ウォールストリートジャーナル紙： ゴールドマンサックスはビットコインの直接取引を計画している https://t.co/6VMurbrkn0,4,6
915709683180044288,2017-10-04 22:46:16,"【10/05：本日のBitcoin（BTC）相場】＜4本値＞始値：¥ 486,793高値：¥ 496,268低値：¥ 472,940終値：¥ 485,241＜時価総額＞¥ 8,050,000,000,000＜詳細＞https://t.co/T5EUfhZtW5",0,0
915351378444390400,2017-10-03 23:02:29,過去6か月で仮想通貨関連の仕事の求人数が2倍に https://t.co/i27jJzQhcR,6,1
915351376049393664,2017-10-03 23:02:29,今、主権国家のビットコイン化が初めて起きている https://t.co/3EO4vPatXw,69,47
915351373784453121,2017-10-03 23:02:28,（先週）ジンバブエでのビットコイン取引は85％のプレミアつき、7200ドルの値を付ける https://t.co/5lMt6hDG7o,14,13
915350297802715136,2017-10-03 22:58:12,"【10/03：本日のBitcoin（BTC）相場】＜4本値＞始値：¥ 498,301高値：¥ 504,878低値：¥ 483,399終値：¥ 492,191＜時価総額＞¥ 8,171,090,000,000＜詳細＞https://t.co/T5EUfhZtW5",0,0
915032463851839488,2017-10-03 01:55:14,ビットコインをゼロから理解する 〜第3章：ビットコインを支えるテクノロジー〜 https://t.co/VeNPTUMljP,6,3
914992693327011840,2017-10-02 23:17:12,"【10/03：本日のBitcoin（BTC）相場】＜4本値＞始値：¥ 495,467高値：¥ 505,681低値：¥ 493,354終値：¥ 499,304＜時価総額＞¥ 8,284,680,000,000＜詳細＞https://t.co/T5EUfhZtW5",0,0
914991020101783552,2017-10-02 23:10:33,5つのBitcoinの価格急落とそれらから学ぶこと https://t.co/pIq1yXvvdy,7,3
914991016414982144,2017-10-02 23:10:32,クリプトデビットカードの人気は、広く受け入れられるだろう https://t.co/E6tx6YDchI,2,0
914991010022920192,2017-10-02 23:10:31,ブロックチェーンはどのようにしてクリエイターや顧客に収益をもたらすのか https://t.co/KQk5p4PEXU,1,4
914626056866418688,2017-10-01 23:00:19,史上初：ビットコインのみを用いた不動産取引、テキサスで完了 https://t.co/PYJzE8YfAk,23,11
914626053884301312,2017-10-01 23:00:18,なぜマイアミとUAEの不動産業界はビットコインを取り入れつつあるのか？ https://t.co/ZBU14uR8Ah,9,3
914626051480997888,2017-10-01 23:00:18,Vitalik ButerinがICOの欠陥とイーサリアムの規模拡張の問題を説明 https://t.co/Qt2t92kNbp,4,2
914617602067935232,2017-10-01 22:26:43,"【10/02：本日のBitcoin（BTC）相場】＜4本値＞始値：¥ 490,352高値：¥ 496,328低値：¥ 480,071終値：¥ 491,448＜時価総額＞¥ 8,157,350,000,000＜詳細＞https://t.co/T5EUfhZtW5",0,0
914261311147700224,2017-09-30 22:50:57,IBM、Blockchainテクノロジーに関してMicrosoftを凌駕 https://t.co/FCyptSDUIz,3,1
914254218411700224,2017-09-30 22:22:46,"【10/01：本日のBitcoin（BTC）相場】＜4本値＞始値：¥ 470,288高値：¥ 495,136低値：¥ 468,002終値：¥ 490,933＜時価総額＞¥ 8,151,920,000,000＜詳細＞https://t.co/T5EUfhZtW5",2,0
913905140591206400,2017-09-29 23:15:39,【参考:9/27の仮想通貨の価格分析例】ビットコイン、イーサリアム、ビットキャッシュ、リップル、ライトコインの価格分析 https://t.co/e2impDPyM3,7,3
913895220047003648,2017-09-29 22:36:14,"【9/30：本日のBitcoin（BTC）相場】＜4本値＞始値：¥ 471,549高値：¥ 475,830低値：¥ 452,400終値：¥ 471,353＜時価総額＞¥ 7,817,310,000,000＜詳細＞https://t.co/T5EUfhZtW5",1,0
913542771734130688,2017-09-28 23:15:44,上海で仮想通貨のトレーディングマーケットがなくなりつつある https://t.co/7ZjVtciGhZ,1,1
913542767879606272,2017-09-28 23:15:43,まもなく暗号通貨の売買高がAppleのそれを追い抜くかも知れない：CNBCが報道 https://t.co/cH1hdTUuCR,22,12
913542761311293440,2017-09-28 23:15:41,デジタル通貨のマイニングは2025年には大きく変わっているかもしれない https://t.co/R4blsDiOCX,9,5
913541101545340928,2017-09-28 23:09:06,"【9/29：本日のBitcoin（BTC）相場】＜4本値＞始値：¥ 474,512高値：¥ 484,504低値：¥ 463,245終値：¥ 469,884＜時価総額＞¥ 7,792,570,000,000＜詳細＞https://t.co/T5EUfhZtW5",2,0
913196206561660929,2017-09-28 00:18:36,ナミビア銀行は施行後50年の法律に基づいて、ビットコインの取引を認めない方針 https://t.co/kC2ebfgMwu,3,2
913196203487133698,2017-09-28 00:18:35,間もなく取引所が閉鎖、中国のマイナーは不安に駆られる https://t.co/JQpMKexk4Q,1,0
913190218055999488,2017-09-27 23:54:48,JPモルガン・チェースのCEOが、政府はビットコインを禁止するであろうと警告；仮想通貨は何の価値もない https://t.co/rRttLoThiQ,2,1
913185978176565248,2017-09-27 23:37:58,"【9/28：本日のBitcoin（BTC）相場】＜4本値＞始値：¥ 433,107高値：¥ 479,793低値：¥ 432,675終値：¥ 475,312＜時価総額＞¥ 7,881,750,000,000＜詳細＞https://t.co/T5EUfhZtW5",1,0
912807416470925312,2017-09-26 22:33:41,ブロックチェーンは、”Proof of Performance”を使用することでアセットマネジメント業務を破壊する https://t.co/QdcGx4D72v,4,1
912807413018963968,2017-09-26 22:33:41,ビットコインのボラティリティはそれほどまでに悪いものなのか？ https://t.co/FrdqGoKRKt,4,7
912802742887882752,2017-09-26 22:15:07,"【9/27：本日のBitcoin（BTC）相場】＜4本値＞始値：¥ 439,826高値：¥ 441,354低値：¥ 430,735終値：¥ 434,910＜時価総額＞¥ 7,213,230,000,000＜詳細＞https://t.co/T5EUfhZtW5",1,0
912478962152075264,2017-09-26 00:48:32,IntelとTencentが提携―IoTを活用したブロックチェーンソリューション開発を強化 https://t.co/JlUyurH38Z,6,1
912476446265942016,2017-09-26 00:38:32,SegWit―そのエコシステムの発展における最初の一歩 https://t.co/SivgZPAWdz,9,2
912470029840429056,2017-09-26 00:13:02,"【9/26：本日のBitcoin（BTC）相場】＜4本値＞始値：¥ 416,926高値：¥ 445,114低値：¥ 416,179終値：¥ 439,657＜時価総額＞¥ 7,293,880,000,000＜詳細＞https://t.co/T5EUfhZtW5",1,0
912087591981404160,2017-09-24 22:53:22,中国のICO規制をきっかけに、日本、シンガポール、米国も規制案見直しへ https://t.co/B6nTHOZdhk,15,8
912082591586684931,2017-09-24 22:33:30,投資家や当局がリスクとしてICOに関して気にしなければいけないこととは https://t.co/ISd9rY23MK,2,0
912077940472475648,2017-09-24 22:15:01,"【9/25：本日のBitcoin（BTC）相場】＜4本値＞始値：¥ 422,328高値：¥ 428,149低値：¥ 410,882終値：¥ 415,598＜時価総額＞¥ 6,884,260,000,000＜詳細＞https://t.co/T5EUfhZtW5",0,1
911936333752487936,2017-09-24 12:52:19,「Amazonが10月にビットコイン決済を導入するかもしれない」という確証のない噂が出回る https://t.co/nvRw1hTeQU,5,2
911791890923696129,2017-09-24 03:18:21,マレーシアがビットコインを合法化か。マレーシア国立銀行、仮想通貨ガイドラインを発行 https://t.co/4lH2mkxpvt,112,79
911755164205363205,2017-09-24 00:52:25,メキシコ：ビットコイン等に対する法整備を進める https://t.co/gXXghmdGMz,13,7
911742895224320001,2017-09-24 00:03:40,"【9/24：本日のBitcoin（BTC）相場】＜4本値＞始値：¥ 404,585高値：¥ 431,818低値：¥ 401,483終値：¥ 426,375＜時価総額＞¥ 7,069,640,000,000＜詳細＞https://t.co/T5EUfhZtW5",0,0
911366417123028992,2017-09-22 23:07:40,Vitalik Buterin氏「仮想通貨は今まで敵対していた金融システムに入るかもしれない」 https://t.co/Ln1e9R30i8,12,9
911355011636097025,2017-09-22 22:22:21,日本が世界最大のビットコイン市場に https://t.co/pVz1IhIaGk,34,23
911346283205468160,2017-09-22 21:47:40,"【9/23：本日のBitcoin（BTC）相場】＜4本値＞始値：¥ 413,744高値：¥ 422,554低値：¥ 397,903終値：¥ 404,065＜時価総額＞¥ 6,717,130,000,000＜詳細＞https://t.co/T5EUfhZtW5",1,2
911041654378856448,2017-09-22 01:37:11,韓国の裁判所がビットコインの没収は不当であるとする判決を下す https://t.co/7k1WVi9fFn,2,3
911037900954927106,2017-09-22 01:22:16,OmiseGo は中国のICO禁止措置の影響を受けない https://t.co/kL7QbOuLPg,4,4
911033658257031168,2017-09-22 01:05:24,"【9/22：本日のBitcoin（BTC）相場】＜4本値＞始値：¥ 430,812高値：¥ 437,595低値：¥ 406,595終値：¥ 414,797＜時価総額＞¥ 6,880,430,000,000＜詳細＞https://t.co/T5EUfhZtW5",0,0
910691879762763777,2017-09-21 02:27:18,フィンテックとブロックチェーンは同じものなのか―詳細を分析 https://t.co/lhgmKcsfBG,2,0
910682027447537664,2017-09-21 01:48:09,政府はビットコインを禁止できるのか https://t.co/aAQSHkKHRG,10,7
910674038766190592,2017-09-21 01:16:25,"【9/21：本日のBitcoin（BTC）相場】＜4本値＞始値：¥ 431,045高値：¥ 449,643低値：¥ 421,671終値：¥ 430,055＜時価総額＞¥ 7,130,540,000,000＜詳細＞https://t.co/T5EUfhZtW5",0,0
910389132152627200,2017-09-20 06:24:17,第２章：資産としてのビットコイン〜なぜビットコインに値段がつくのか？〜 https://t.co/vqrfEdupfT via @Cointelegraph,7,5
910285768609935360,2017-09-19 23:33:34,イーサリアムが過去最大の情報処理量をたたきだす。手数料に変更はなし。 https://t.co/amv3ah29vZ,109,39
910283243928395776,2017-09-19 23:23:32,エストニアは自国のテジタル通貨を作ることはできない https://t.co/B0I2xNDs5i,14,8
910276018132226049,2017-09-19 22:54:49,"【9/20：本日のBitcoin（BTC）相場】＜4本値＞始値：¥ 451,648高値：¥ 461,928低値：¥ 426,649終値：¥ 438,315＜時価総額＞¥ 7,263,580,000,000＜詳細＞https://t.co/T5EUfhZtW5",0,0
909908188291567616,2017-09-18 22:33:12,【先週の記事紹介】ビットコインの価格は改めて下落し、3週間ぶりの安値を付けた、その理由等 https://t.co/VQu061d6Q4,4,1
909901898957901824,2017-09-18 22:08:12,ハワード・マークス氏：“ビットコインが通貨の役割を果たせない理由はない” https://t.co/wjXDuRFK3n,52,26
909894712525447169,2017-09-18 21:39:39,"【9/19：本日のBitcoin（BTC）相場】＜4本値＞始値：¥ 408,011高値：¥ 452,013低値：¥ 400,501終値：¥ 451,098＜時価総額＞¥ 7,484,840,000,000＜詳細＞https://t.co/T5EUfhZtW5",1,0
909520496156401665,2017-09-17 20:52:39,"cyber-criminals-have-stolen-22サイバー犯罪者たちによるイーサリアム関連のフィッシング詐欺の被害総額、今年だけで2億2,250万ドル規模5-mln-worth-of-ethereum-through-… https://t.co/AxY8iYYDSf",1,2
909520491739848704,2017-09-17 20:52:37,SubstratumのICOは自由で公平なインターネットを構築する https://t.co/kH8y4KfdbA,0,0
909519034432970752,2017-09-17 20:46:50,"【9/18：本日のBitcoin（BTC）相場】＜4本値＞始値：¥ 403,863高値：¥ 418,434低値：¥ 379,395終値：¥ 414,464＜時価総額＞¥ 6,857,720,000,000＜詳細＞https://t.co/T5EUfhZtW5",0,1
909212144830341121,2017-09-17 00:27:22,"【9/17：本日のBitcoin（BTC）相場】＜4本値＞始値：¥ 419,262高値：¥ 432,735低値：¥ 368,712終値：¥ 401,248＜時価総額＞¥ 6,650,310,000,000＜詳細＞https://t.co/T5EUfhZtW5",1,0
908871104709709824,2017-09-16 01:52:12,"SequoiaとIDGがBitmainに5,000万ドルの出資 https://t.co/gDZfPBF5jF",5,2
908871102553821184,2017-09-16 01:52:11,【速報】「中国の仮想通貨の取引所は全てクローズしなければならない」by中国の規制当局関係者 https://t.co/PkHOHw0kNk,6,4
908827288002637824,2017-09-15 22:58:05,"【9/16：本日のBitcoin（BTC）相場】＜4本値＞始値：¥ 340,123高値：¥ 429,462低値：¥ 300,294終値：¥ 422,269＜時価総額＞¥ 6,978,440,000,000＜詳細＞https://t.co/T5EUfhZtW5",2,2
908459455972544513,2017-09-14 22:36:27,アメリカの連邦準備制度理事会の前議長、ベン・バーナンキ氏がブロックチェーンのRipple主催のカンファレンスで基調演説を行うことに https://t.co/H7Z0Uxj9I5,6,4
908459453619589121,2017-09-14 22:36:26,ビットコインとは？バブルなのか、はたまた新たな金か https://t.co/T7y5q2oeiJ,4,2
908453119440297984,2017-09-14 22:11:16,"【9/15：本日のBitcoin（BTC）相場】＜4本値＞始値：¥ 442,651高値：¥ 442,666低値：¥ 333,041終値：¥ 341,550＜時価総額＞¥ 5,598,440,000,000＜詳細＞https://t.co/T5EUfhZtW5",1,0
908320031494295552,2017-09-14 13:22:25,【速報】中国の大手取引所”BTCChina”が9月一杯でクローズへ https://t.co/g7g2rZxIPd,30,34
908107876391985153,2017-09-13 23:19:24,"【9/14：本日のBitcoin（BTC）相場】＜4本値＞始値：¥ 459,926高値：¥ 461,474低値：¥ 413,504終値：¥ 434,704＜時価総額＞¥ 7,182,500,000,000＜詳細＞https://t.co/T5EUfhZtW5",1,0
908106394049662976,2017-09-13 23:13:30,過去最大級のICOを振り返る https://t.co/6TizzTp2oL,1,1
908100236941385728,2017-09-13 22:49:02,Xerox、ブロックチェーンを用いたタイムスタンプの特許を申請する。 https://t.co/lMKTUBK8nK,6,6
907735995310759936,2017-09-12 22:41:40,"【9/13：本日のBitcoin（BTC）相場】＜4本値＞始値：¥ 466,987高値：¥ 482,474低値：¥ 455,035終値：¥ 465,939＜時価総額＞¥ 7,721,240,000,000＜詳細＞https://t.co/T5EUfhZtW5",1,2
907375225540567040,2017-09-11 22:48:06,"【9/12：本日のBitcoin（BTC）相場】＜4本値＞始値：¥ 466,279高値：¥ 476,818低値：¥ 456,741終値：¥ 464,720＜時価総額＞¥ 7,701,250,000,000＜詳細＞https://t.co/T5EUfhZtW5",1,1
907009674129530880,2017-09-10 22:35:32,悪いニュースは止まらず―中国のビットコイン、ICO、暗号通貨市場はさらなる規制へ https://t.co/KuinyoBa8S via @Cointelegraph,9,5
907006139929288704,2017-09-10 22:21:29,イスラエル政府は ICO の統制を発表 https://t.co/4gpdMl6mb6 via @Cointelegraph,38,26
907003936111976449,2017-09-10 22:12:44,"【9/11：本日のBitcoin（BTC）相場】＜4本値＞始値：¥ 478,147高値：¥ 478,744低値：¥ 434,160終値：¥ 468,213＜時価総額＞¥ 7,782,610,000,000＜詳細＞https://t.co/T5EUfhZtW5",1,0
906863479792984064,2017-09-10 12:54:36,"【9/8：本日のBitcoin（BTC）相場】＜4本値＞始値：¥ 476,072高値：¥ 480,099低値：¥ 434,205終値：¥ 447,259＜時価総額＞¥ 7,410,820,000,000＜詳細＞https://t.co/T5EUfhZtW5",1,0
906862656786591744,2017-09-10 12:51:20,【先週のビッグニュース】中国当局が60のICOを禁止―関連企業は法整備までの待機を余儀なくされる https://t.co/Gu17GswOTB via @Cointelegraph,4,2
905932109964992512,2017-09-07 23:13:41,"暗号通貨の市場規模が2017年終わりまでに2,000億ドルを突破する可能性 https://t.co/Jy4AorVwcH via @Cointelegraph",8,9
905923311619772416,2017-09-07 22:38:43,"【9/8：本日のBitcoin（BTC）相場】＜4本値＞始値：¥ 517,208高値：¥ 518,888低値：¥ 503,860終値：¥ 513,936＜時価総額＞¥ 8,509,120,000,000＜詳細＞https://t.co/T5EUfhHT4x",1,0
905544160039469056,2017-09-06 21:32:06,"【9/7：本日のBitcoin（BTC）相場】＜4本値＞始値：¥ 494,802高値：¥ 520,158低値：¥ 492,859終値：¥ 515,120＜時価総額＞¥ 8,523,450,000,000＜詳細＞https://t.co/T5EUfhZtW5",0,0
905543306402193408,2017-09-06 21:28:43,私見：ICOは実際どれほどの価値があるのか？　by Crypto Asset Managementのマネージング・ディレクター、Timothy Enneking... https://t.co/sDPwJV9QBG via @Cointelegraph,2,1
905231137450090496,2017-09-06 00:48:16,ビットコインをゼロから理解する 〜第１章：通貨そのものへの理解を深めよう：後編〜【貨幣が価値を持つ本当の理由＆だからビットコインは貨幣になりうる】 https://t.co/9pWepdTgTQ via @Cointelegraph,6,0
905227340053045249,2017-09-06 00:33:10,"【9/6：Bitcoin（BTC）相場】＜4本値＞始値：¥ 485,447高値：¥ 507,738低値：¥ 453,515終値：¥ 500,702＜時価総額＞¥ 8,287,970,000,000＜詳細＞https://t.co/T5EUfhZtW5",1,0
904826486422507520,2017-09-04 22:00:19,現在、中国でビットコインはまだ合法であるが、ICOは違法であるby Jihan Wu(世界最大級のビットコイン採掘ファームを保有するBITMAIN社の共同創業者）https://t.co/pIesGTlhd6,4,6
904817386842238976,2017-09-04 21:24:10,"【9/5：Bitcoin（BTC）相場】始値：¥ 525,354.8高値：¥ 532,026.2低値：¥ 473,422.3終値：¥ 493,620.9＜時価総額＞¥ 8,203,020,000,000＜詳細＞https://t.co/T5EUfhZtW5",2,0
904461411727712256,2017-09-03 21:49:39,ブロックチェーン関連企業のクライアント・顧客とのコミュニケーションのあり方 https://t.co/FYjfRkW0hd via @Cointelegraph,3,0
903401733182840832,2017-08-31 23:38:52,安全資産としての地位を失いつつある金―暗号通貨や金融政策が要因か https://t.co/ogADdPeVgN via @Cointelegraph,6,3
903390593841152000,2017-08-31 22:54:36,"【9/1：Bitcoin（BTC）相場】＜4本値＞始値：¥ 514,581高値：¥ 534,511低値：¥ 512,738終値：¥ 530,669＜時価総額＞¥ 8,774,930,000,000＜詳細＞https://t.co/T5EUfhZtW5",4,1
903047503909593088,2017-08-31 00:11:17,スイスのファルコンがビットコインに続きビットコインキャッシュ、イーサリアム、ライトコインの投資サービスを開始 https://t.co/elxjg2BwEZ via @Cointelegraph,16,8
903007126687121408,2017-08-30 21:30:50,"【2017/08/31：Bitcoin相場】＜4本値＞始値：¥ 509,227高値：¥ 521,436.4低値：¥ 501,048終値：¥ 511,055.2＜時価総額＞¥ 8,454,120,000,000＜詳細＞https://t.co/T5EUfhZtW5",6,2
902803214109622272,2017-08-30 08:00:34,"【2017/08/30：Bitcoin相場】＜4本値＞始値：¥ 483,241高値：¥ 521,812低値：¥ 482,405終値：¥ 514,899＜時価総額＞¥ 8,498,620,000,000＜参考URL＞https://t.co/T5EUfhZtW5",0,0
902789217373216768,2017-08-30 07:04:57,シンガポールの“新星”Bluzelleが＄150万の投資を受ける https://t.co/WVQW7MG3uT via @Cointelegraph,1,1
902724830348189696,2017-08-30 02:49:06,誰が「新規」だけと決めたのか―WorldcoreがICOを利用してブロックチェーン関連の競合他社を一掃へ https://t.co/0xgYbBVBZd via @Cointelegraph,2,2
902489067723436032,2017-08-29 11:12:15,Microsoftがブロックチェーン関連企業向けにCoco Frameworkをローンチ https://t.co/J3ajK2XuRU via @Cointelegraph,7,3
902292125345210368,2017-08-28 22:09:41,ビットコインをゼロから理解する 〜第１章：通貨そのものへの理解を深めよう：中編〜「通貨・貨幣の機能は何か、通貨・貨幣が価値を持つ秘密とそれについての様々な意見」 https://t.co/v8nKFztHRQ via @Cointelegraph,5,0
901923716598194176,2017-08-27 21:45:45,中国政府が「違法な資金調達」に関連した規制法案を制定、ICOの取り締まりを強化 https://t.co/WI2IRBDxrM via @Cointelegraph,4,1
901754882499084289,2017-08-27 10:34:52,"Bitcoin：Segwitが有効化。Max Keiser氏はBitcoinの仮予想価格を10,000ドル（8/25時点、約110万円）にまで引き上げた。 https://t.co/heOfZBUJ57 via @Cointelegraph",19,12
901038352270581760,2017-08-25 11:07:38,Bitcoin ETF Has ‘New Hope’ of Success: Bloomberg Analyst https://t.co/GAs40WVyCm,2,2
900823075272491008,2017-08-24 20:52:12,Bitcoin Cashの取引量はBitcoinの取引量の1.2倍である：その理由とトレンドについて https://t.co/GV5ch1MgXe,1,1
900823072969830403,2017-08-24 20:52:11,ライトコインは最高の投資先のひとつとなる by Geoffrey Caveney氏 https://t.co/Vfd0RK9gIp,2,1
900823070864269312,2017-08-24 20:52:11,ビットコインをゼロから理解する 〜第１章：通貨そのものへの理解を深めよう：前編〜 https://t.co/9yAEQEq3Z5,3,0
900823067949248513,2017-08-24 20:52:10,10代の成功物語―エリク・フィンマン君がNASAと共同で「宇宙の民主化」プロジェクトに携わる https://t.co/jDiW8yXbCj,0,0
900631118420074496,2017-08-24 08:09:26,Bitcoin Cashの取引量はビットコインの取引量の1.2倍である：その理由とトレンドについて https://t.co/GV5ch1MgXe,8,2
900230487570083840,2017-08-23 05:37:28,ライトコインは最高の投資先のひとつとなる by Geoffrey Caveney氏 https://t.co/Vfd0RK9gIp,17,9
899625030715191297,2017-08-21 13:31:36,【ビットコインについての解説連載：第二弾】https://t.co/gowW3Nws3I,2,0
897716181347520512,2017-08-16 07:06:31,https://t.co/uWDfabQsb4,2,0
897004224118231040,2017-08-14 07:57:27,ソニーがIBMと提携―ブロックチェーン技術を応用した生徒教育データの管理を目指す https://t.co/BtH1Q9xxIu https://t.co/vuHnTrKSLC,3,4
896238532364206080,2017-08-12 05:14:52,NVIDIAのCEOとCFO、暗号通貨が同社の成長に大きく貢献したとして絶賛 https://t.co/NEoJrTHrWX https://t.co/CBpIjZkDW2,7,5
895781825032966145,2017-08-10 23:00:04,シンガポール当局がICOに関する6つの潜在的リスクを消費者向けに公開 https://t.co/tM0CgsmDUk https://t.co/q0mp0sIoHr,1,1
895098607938019329,2017-08-09 01:45:12,Mastercardが暗号通貨利用者向けの払い戻しサービスに関する特許を申請 https://t.co/xQvyRYwRsn https://t.co/gKAZqDJtdE,4,1
894740126013825024,2017-08-08 02:00:44,日本のビットコイン取引量が再び首位の座を奪還―第六位には意外にもポーランド・ズロチがランクイン https://t.co/X6biIkPAUi https://t.co/rEcKbhzMh8,12,13
894332345536446464,2017-08-06 23:00:21,"ビットコイン価格がついに3,212ドルに―その要因とは https://t.co/un2xpnT1x7",0,3
893245321882554371,2017-08-03 23:00:55,米国でビットコインユーザー向けの確定申告用ソフトウェアがリリース https://t.co/Pc0zTOctzU https://t.co/78Dmu529x1,36,22
